context_path,absolute_path,n_rows,n_cols,table_missing_ratio,n_numeric_cols_est,n_cols_mostly_empty,avg_col_cardinality,median_col_cardinality,avg_cell_length,has_duplicate_column_names,duplicate_column_names
csv/204-csv/342.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\342.csv,10,6,0.0,3,0,8.667,9.5,6.117,False,
csv/203-csv/244.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\244.csv,34,5,0.0,1,1,20.6,25.0,6.786,False,
csv/203-csv/689.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\689.csv,43,5,0.0,0,0,30.4,41.0,6.921,False,
csv/203-csv/638.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\638.csv,7,8,0.0,1,0,7.0,7.0,4.964,False,
csv/204-csv/176.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\176.csv,41,1,0.0,0,0,41.0,41.0,194.976,False,
csv/203-csv/653.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\653.csv,29,6,0.0,5,0,15.667,12.0,2.385,False,
csv/204-csv/623.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\623.csv,40,9,0.072222,5,1,18.0,14.0,2.98,False,
csv/204-csv/648.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\648.csv,66,5,0.0,0,4,23.6,13.0,22.418,False,
csv/203-csv/734.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\734.csv,8,6,0.0,1,0,5.333,5.5,9.104,False,
csv/203-csv/193.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\193.csv,10,6,0.033333,1,0,6.5,7.0,10.775,False,
csv/204-csv/428.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\428.csv,7,6,0.0,0,0,6.333,7.0,13.857,False,
csv/204-csv/107.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\107.csv,10,6,0.0,5,0,7.0,7.0,2.167,False,
csv/204-csv/15.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\15.csv,20,6,0.0,1,0,15.5,16.5,13.311,False,
csv/204-csv/699.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\699.csv,80,5,0.0,1,0,43.2,40.0,8.54,False,
csv/203-csv/285.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\285.csv,34,5,0.035294,1,0,30.2,30.0,11.842,False,
csv/204-csv/508.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\508.csv,22,5,0.0,1,0,17.6,22.0,12.764,False,
csv/204-csv/658.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\658.csv,10,8,0.0,1,0,8.75,10.0,9.15,False,
csv/204-csv/903.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\903.csv,9,5,0.0,2,0,6.6,5.0,6.2,False,
csv/203-csv/354.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\354.csv,19,4,0.0,2,0,18.0,18.5,13.684,False,
csv/204-csv/77.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\77.csv,18,6,0.0,2,0,11.833,10.5,18.25,False,
csv/203-csv/323.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\323.csv,64,5,0.153125,1,1,34.2,29.0,8.537,False,
csv/202-csv/173.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\173.csv,13,1,0.0,0,0,13.0,13.0,84.231,False,
csv/204-csv/979.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\979.csv,8,5,0.0,2,0,8.0,8.0,6.55,False,
csv/204-csv/824.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\824.csv,8,5,0.0,2,0,5.6,8.0,9.2,False,
csv/204-csv/738.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\738.csv,24,6,0.0,1,1,7.333,3.5,8.042,False,
csv/204-csv/727.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\727.csv,23,6,0.0,5,0,13.667,11.0,2.348,False,
csv/203-csv/874.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\874.csv,25,6,0.046667,1,0,12.333,12.0,9.896,False,
csv/203-csv/527.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\527.csv,9,5,0.0,4,0,7.8,8.0,5.578,False,
csv/204-csv/121.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\121.csv,280,6,0.0,1,1,109.5,86.5,12.681,False,
csv/204-csv/748.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\748.csv,72,6,0.0,2,2,41.0,40.0,25.98,False,
csv/203-csv/330.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\330.csv,14,5,0.0,3,0,11.0,11.0,3.943,False,
csv/204-csv/923.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\923.csv,60,5,0.076667,0,1,34.2,45.0,12.968,False,
csv/203-csv/6.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\6.csv,7,7,0.0,1,0,5.857,6.0,13.265,False,
csv/204-csv/523.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\523.csv,16,7,0.0,1,0,12.714,16.0,8.374,False,
csv/204-csv/799.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\799.csv,43,6,0.0,1,0,29.833,28.5,19.806,False,
csv/203-csv/804.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\804.csv,16,7,0.0,4,0,13.714,15.0,5.643,False,
csv/202-csv/253.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\253.csv,16,5,0.0,2,0,10.4,10.0,8.512,False,
csv/204-csv/811.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\811.csv,22,5,0.0,1,0,14.2,18.0,37.345,False,
csv/204-csv/232.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\232.csv,10,6,0.0,5,0,7.833,7.5,2.133,False,
csv/203-csv/302.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\302.csv,56,8,0.071429,3,1,44.5,54.0,7.382,False,
csv/202-csv/161.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\161.csv,7,4,0.0,2,0,7.0,7.0,6.5,False,
csv/204-csv/59.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\59.csv,8,4,0.0,1,0,7.0,7.5,8.219,False,
csv/203-csv/600.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\600.csv,15,5,0.0,4,0,9.4,8.0,3.307,False,
csv/204-csv/756.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\756.csv,14,16,0.0,15,0,5.625,4.0,1.721,False,
csv/203-csv/186.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\186.csv,49,5,0.0,4,0,21.8,16.0,3.886,False,
csv/204-csv/782.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\782.csv,39,4,0.057692,0,0,24.25,22.5,17.759,False,
csv/203-csv/497.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\497.csv,7,6,0.0,5,0,6.833,7.0,2.595,False,
csv/204-csv/245.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\245.csv,7,8,0.125,2,0,4.375,4.5,30.21,False,
csv/204-csv/60.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\60.csv,126,5,0.0,2,0,102.4,126.0,10.522,False,
csv/203-csv/504.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\504.csv,8,7,0.0,1,0,7.0,8.0,12.464,False,
csv/204-csv/269.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\269.csv,8,6,0.0,1,0,5.667,5.0,14.93,False,
csv/204-csv/659.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\659.csv,13,5,0.0,1,0,8.8,10.0,5.908,False,
csv/204-csv/115.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\115.csv,13,6,0.0,2,0,6.167,5.5,11.231,False,
csv/204-csv/915.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\915.csv,10,5,0.0,3,0,8.6,9.0,5.78,False,
csv/204-csv/320.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\320.csv,10,6,0.0,5,0,6.5,5.5,2.35,False,
csv/204-csv/436.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\436.csv,32,8,0.0,0,1,23.5,31.0,11.358,False,
csv/204-csv/183.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\183.csv,14,6,0.0,5,0,9.667,8.5,2.131,False,
csv/203-csv/147.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\147.csv,42,1,0.0,0,0,42.0,42.0,60.881,False,
csv/203-csv/778.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\778.csv,52,5,0.0,0,0,36.2,49.0,20.469,False,
csv/204-csv/324.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\324.csv,7,5,0.0,0,2,4.8,4.0,5.429,False,
csv/204-csv/752.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\752.csv,7,6,0.0,1,0,5.0,5.0,9.055,False,
csv/203-csv/16.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\16.csv,12,6,0.0,0,2,7.333,7.0,17.153,False,
csv/201-csv/25.csv,WikiTableQuestions\WikiTableQuestions\csv\201-csv\25.csv,13,4,0.019231,0,0,8.75,9.5,10.364,False,
csv/204-csv/71.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\71.csv,17,6,0.0,3,1,10.333,11.5,5.91,False,
csv/203-csv/800.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\800.csv,45,9,0.002469,7,0,16.889,11.0,3.849,False,
csv/203-csv/593.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\593.csv,18,6,0.0,2,1,12.167,11.0,5.973,False,
csv/204-csv/325.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\325.csv,9,6,0.0,1,1,5.0,5.0,12.986,False,
csv/204-csv/252.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\252.csv,46,8,0.0,1,0,27.5,34.5,8.974,False,
csv/204-csv/746.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\746.csv,24,7,0.0,2,0,15.429,22.0,5.917,False,
csv/202-csv/295.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\295.csv,20,12,0.0,10,0,9.083,9.0,2.683,False,
csv/204-csv/957.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\957.csv,10,16,0.0,15,0,4.25,3.5,1.644,False,
csv/204-csv/974.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\974.csv,12,7,0.0,1,1,5.143,4.0,13.437,False,
csv/204-csv/419.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\419.csv,38,9,0.0,6,0,10.667,10.0,4.183,False,
csv/203-csv/70.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\70.csv,28,6,0.172619,5,0,16.0,11.5,2.644,False,
csv/204-csv/185.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\185.csv,7,5,0.0,2,0,6.6,7.0,9.057,False,
csv/204-csv/962.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\962.csv,13,7,0.0,4,0,7.143,7.0,4.176,False,
csv/204-csv/281.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\281.csv,134,5,0.140299,0,1,80.6,78.0,31.569,False,
csv/203-csv/76.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\76.csv,20,8,0.0,4,1,14.75,17.0,5.559,False,
csv/203-csv/371.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\371.csv,20,9,0.0,3,0,12.111,12.0,5.994,False,
csv/204-csv/327.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\327.csv,42,7,0.0,1,0,20.857,21.0,6.966,False,
csv/204-csv/379.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\379.csv,8,5,0.0,1,0,6.4,6.0,10.3,False,
csv/203-csv/179.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\179.csv,14,7,0.0,1,0,8.286,9.0,12.398,False,
csv/204-csv/27.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\27.csv,16,8,0.007812,4,0,14.5,15.0,14.093,False,
csv/204-csv/902.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\902.csv,8,5,0.375,1,3,3.4,3.0,6.933,False,
csv/204-csv/337.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\337.csv,14,5,0.0,1,1,6.2,3.0,15.186,False,
csv/204-csv/869.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\869.csv,24,8,0.0,0,0,16.625,17.0,14.442,False,
csv/204-csv/238.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\238.csv,13,5,0.0,1,0,11.4,13.0,10.462,False,
csv/203-csv/213.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\213.csv,7,6,0.0,2,1,4.667,4.5,20.815,False,
csv/204-csv/446.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\446.csv,26,5,0.0,0,0,23.0,25.0,12.292,False,
csv/204-csv/79.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\79.csv,14,4,0.017857,1,0,7.5,7.0,5.148,False,
csv/204-csv/11.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\11.csv,16,6,0.0,1,0,10.5,12.0,9.125,False,
csv/203-csv/374.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\374.csv,19,6,0.0,5,0,9.167,7.5,2.298,False,
csv/203-csv/253.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\253.csv,10,7,0.0,1,0,6.143,6.0,21.205,False,
csv/204-csv/302.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\302.csv,10,6,0.0,5,0,6.833,6.0,2.133,False,
csv/204-csv/516.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\516.csv,42,6,0.0,0,0,25.333,23.0,7.979,False,
csv/203-csv/862.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\862.csv,12,5,0.0,2,0,11.2,12.0,6.85,False,
csv/203-csv/648.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\648.csv,22,6,0.007576,0,0,12.167,12.0,12.509,False,
csv/204-csv/52.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\52.csv,7,7,0.0,1,0,5.429,6.0,10.694,False,
csv/203-csv/228.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\228.csv,14,5,0.0,1,0,8.2,5.0,11.343,False,
csv/203-csv/756.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\756.csv,16,5,0.0,1,0,9.0,9.0,11.66,False,
csv/201-csv/19.csv,WikiTableQuestions\WikiTableQuestions\csv\201-csv\19.csv,24,6,0.0,1,0,21.333,24.0,29.798,False,
csv/203-csv/473.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\473.csv,11,6,0.0,1,0,9.667,11.0,13.561,False,
csv/203-csv/276.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\276.csv,12,6,0.0,0,0,10.5,12.0,9.111,False,
csv/204-csv/126.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\126.csv,13,6,0.0,1,0,8.0,6.0,8.192,False,
csv/204-csv/548.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\548.csv,8,9,0.0,7,0,7.333,8.0,6.139,False,
csv/203-csv/97.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\97.csv,33,11,0.013774,10,0,29.727,30.0,4.25,False,
csv/204-csv/312.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\312.csv,25,6,0.0,1,0,19.833,23.0,13.127,False,
csv/204-csv/680.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\680.csv,13,5,0.0,0,0,7.6,5.0,13.246,False,
csv/203-csv/437.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\437.csv,28,1,0.0,0,0,28.0,28.0,182.571,False,
csv/204-csv/692.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\692.csv,9,3,0.185185,0,1,6.333,9.0,8.148,False,
csv/204-csv/556.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\556.csv,37,5,0.0,1,1,24.6,33.0,7.322,False,
csv/203-csv/94.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\94.csv,8,10,0.0,1,0,5.2,5.0,11.843,False,
csv/204-csv/345.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\345.csv,10,6,0.0,5,0,6.167,5.5,2.3,False,
csv/204-csv/433.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\433.csv,8,4,0.0,0,0,5.75,5.5,7.562,False,
csv/204-csv/832.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\832.csv,23,5,0.0,2,0,10.8,10.0,10.122,False,
csv/204-csv/737.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\737.csv,9,4,0.0,2,0,6.25,7.0,4.111,False,
csv/204-csv/34.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\34.csv,16,6,0.0,5,0,7.833,6.5,2.26,False,
csv/204-csv/95.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\95.csv,8,5,0.0,1,0,5.6,5.0,10.2,False,
csv/204-csv/888.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\888.csv,7,4,0.0,1,0,5.75,7.0,22.214,False,
csv/203-csv/391.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\391.csv,25,6,0.153333,0,1,11.5,9.0,40.102,False,
csv/204-csv/652.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\652.csv,59,6,0.0,1,1,29.167,24.0,15.176,False,
csv/204-csv/177.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\177.csv,53,5,0.0,0,0,40.8,41.0,7.547,False,
csv/204-csv/689.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\689.csv,10,5,0.12,1,1,6.2,5.0,15.02,False,
csv/203-csv/237.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\237.csv,11,10,0.0,3,0,6.4,6.5,5.488,False,
csv/204-csv/200.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\200.csv,15,5,0.0,1,0,12.4,15.0,49.287,False,
csv/203-csv/501.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\501.csv,32,6,0.0,0,0,20.5,21.5,19.456,False,
csv/204-csv/455.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\455.csv,16,9,0.0,1,0,9.556,8.0,10.584,False,
csv/204-csv/0.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\0.csv,13,23,0.518395,0,13,5.478,4.0,5.776,False,
csv/203-csv/247.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\247.csv,15,6,0.0,1,0,8.667,8.5,10.489,False,
csv/203-csv/365.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\365.csv,10,5,0.0,0,2,6.8,10.0,23.333,False,
csv/203-csv/90.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\90.csv,7,9,0.0,4,0,6.889,7.0,4.46,False,
csv/200-csv/41.csv,WikiTableQuestions\WikiTableQuestions\csv\200-csv\41.csv,17,3,0.0,1,0,13.0,17.0,6.118,False,
csv/201-csv/7.csv,WikiTableQuestions\WikiTableQuestions\csv\201-csv\7.csv,6,5,0.0,3,0,5.4,6.0,7.133,False,
csv/202-csv/192.csv,WikiTableQuestions\WikiTableQuestions\csv\202-csv\192.csv,9,4,0.0,0,0,4.5,4.0,15.222,False,
csv/204-csv/939.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\939.csv,20,5,0.0,1,0,11.6,13.0,5.019,False,
csv/204-csv/57.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\57.csv,13,5,0.0,1,1,6.4,5.0,7.567,False,
csv/204-csv/14.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\14.csv,87,7,0.0,3,1,66.143,85.0,6.006,False,
csv/203-csv/688.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\688.csv,7,6,0.0,2,0,7.0,7.0,13.762,False,
csv/204-csv/712.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\712.csv,46,5,0.0,1,1,29.8,35.0,6.566,False,
csv/204-csv/724.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\724.csv,18,8,0.0,1,0,11.0,12.0,15.528,False,
csv/203-csv/61.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\61.csv,21,6,0.0,5,0,11.667,9.5,2.412,False,
csv/204-csv/128.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\128.csv,16,5,0.0,1,0,8.4,7.0,8.125,False,
csv/204-csv/571.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\571.csv,7,6,0.142857,0,1,3.833,4.0,7.357,False,
csv/204-csv/87.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\87.csv,19,6,0.061404,0,1,10.5,11.5,21.069,False,
csv/204-csv/757.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\757.csv,10,5,0.0,4,0,9.4,10.0,5.34,False,
csv/203-csv/482.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\482.csv,10,5,0.0,1,0,3.0,3.0,13.54,False,
csv/204-csv/420.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\420.csv,12,1,0.0,0,0,12.0,12.0,66.333,False,
csv/204-csv/612.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\612.csv,10,7,0.0,1,0,8.714,10.0,9.229,False,
csv/203-csv/711.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\711.csv,12,6,0.0,1,0,11.333,11.5,13.68,False,
csv/204-csv/783.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\783.csv,14,5,0.057143,0,0,9.2,10.0,7.89,False,
csv/204-csv/340.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\340.csv,11,5,0.0,3,0,9.2,10.0,5.8,False,
csv/203-csv/398.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\398.csv,16,5,0.0,1,0,10.4,8.0,9.138,False,
csv/204-csv/265.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\265.csv,38,5,0.0,1,1,29.8,36.0,14.853,False,
csv/203-csv/117.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\117.csv,94,12,0.0,7,2,70.75,76.5,4.619,False,
csv/203-csv/245.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\245.csv,12,6,0.0,1,1,6.5,8.0,11.208,False,
csv/204-csv/700.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\700.csv,65,6,0.0,1,0,35.167,30.5,11.496,False,
csv/204-csv/851.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\851.csv,33,1,0.0,0,0,33.0,33.0,71.788,False,
csv/204-csv/137.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\137.csv,24,9,0.0,1,0,8.222,7.0,10.435,False,
csv/203-csv/254.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\254.csv,10,10,0.0,9,0,8.1,9.0,2.84,False,
csv/204-csv/889.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\889.csv,10,6,0.0,0,0,7.333,7.5,15.017,False,
csv/204-csv/208.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\208.csv,9,4,0.0,0,0,7.75,8.0,12.611,False,
csv/203-csv/28.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\28.csv,11,6,0.0,1,0,8.0,8.0,11.03,False,
csv/203-csv/20.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\20.csv,7,5,0.0,1,0,5.0,5.0,9.114,False,
csv/204-csv/792.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\792.csv,27,9,0.0,1,0,23.222,27.0,8.427,False,
csv/203-csv/529.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\529.csv,43,9,0.0,5,1,30.667,42.0,4.512,False,
csv/203-csv/853.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\853.csv,14,5,0.0,0,0,8.4,7.0,9.371,False,
csv/204-csv/986.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\986.csv,7,4,0.0,2,0,5.25,6.5,5.464,False,
csv/203-csv/113.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\113.csv,20,6,0.0,5,0,8.0,5.0,3.35,False,
csv/204-csv/278.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\278.csv,88,5,0.0,1,1,50.2,60.0,14.775,False,
csv/203-csv/239.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\239.csv,45,5,0.0,1,1,28.8,38.0,9.255,False,
csv/203-csv/700.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\700.csv,52,1,0.0,0,0,52.0,52.0,259.558,False,
csv/204-csv/275.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\275.csv,14,6,0.0,0,0,11.167,12.5,15.699,False,
csv/204-csv/958.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\958.csv,14,5,0.014286,3,1,9.2,13.0,8.171,False,
csv/204-csv/779.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\779.csv,7,5,0.0,1,0,5.2,6.0,11.009,False,
csv/203-csv/331.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\331.csv,7,6,0.0,2,0,5.0,6.0,10.167,False,
csv/203-csv/333.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\333.csv,9,4,0.027778,1,0,8.5,8.5,11.455,False,
csv/204-csv/349.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\349.csv,17,5,0.0,5,0,8.8,6.0,1.788,False,
csv/204-csv/129.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\129.csv,7,5,0.0,3,1,4.2,4.0,6.457,False,
csv/203-csv/807.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\807.csv,8,5,0.0,0,0,7.4,7.0,5.925,False,
csv/203-csv/541.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\541.csv,8,6,0.0,2,0,7.5,8.0,11.146,False,
csv/204-csv/855.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\855.csv,19,7,0.0,1,0,10.0,10.0,9.15,False,
csv/204-csv/120.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\120.csv,30,5,0.0,1,1,18.8,24.0,7.182,False,
csv/203-csv/608.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\608.csv,11,6,0.0,5,0,5.167,3.5,3.333,False,
csv/203-csv/37.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\37.csv,13,5,0.0,1,0,10.0,13.0,8.618,False,
csv/204-csv/395.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\395.csv,6,5,0.0,1,0,4.2,4.0,10.367,False,
csv/203-csv/320.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\320.csv,10,6,0.0,1,0,9.167,10.0,8.05,False,
csv/204-csv/400.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\400.csv,63,6,0.0,2,0,31.667,29.5,9.778,False,
csv/204-csv/937.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\937.csv,8,4,0.0,3,0,7.25,8.0,7.125,False,
csv/204-csv/376.csv,WikiTableQuestions\WikiTableQuestions\csv\204-csv\376.csv,17,5,0.0,0,0,11.0,10.0,15.115,False,
csv/203-csv/161.csv,WikiTableQuestions\WikiTableQuestions\csv\203-csv\161.csv,36,8,0.0,5,0,25.125,27.5,9.246,False,
